6
4
0 0
0 1384
5986 1384
5986 0
4
1033 0
1033 801
1000 801
1000 0
4
1616 1384
1616 583
1583 583
1583 1384
4
2199 0
2199 801
2166 801
2166 0
4
3583 1384
3583 583
3550 583
3550 1384
4
4166 0
4166 801
4133 801
4133 0
